lat,lon,depth,unc,ID,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,id_no,src
-46.439,165.832,18.800,10.000,300039,CP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,snz
-46.514,166.140,30.270,10.000,300040,CP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,snz
-46.534,166.224,33.170,10.000,300041,CP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,snz
-45.179,167.338,92.823,10.000,500001,ER,2.160,2017-10-12 14:57:21.606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.133,167.384,97.414,10.000,500002,ER,2.216,2017-10-04 16:25:39.938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.242,167.371,56.687,10.000,500003,ER,2.555,2017-09-14 08:06:59.427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.079,167.439,33.731,10.000,500004,ER,3.956,2017-09-07 21:44:15.884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.192,167.453,38.655,10.000,500005,ER,2.784,2017-08-27 22:31:54.364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.706,166.834,56.173,10.000,500007,ER,3.100,2017-06-27 19:06:52.227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.314,167.383,52.313,10.000,500008,ER,1.643,2017-05-31 10:03:28.787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.542,167.172,57.821,10.000,500010,ER,3.066,2016-05-21 19:14:36.462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.241,167.364,71.680,10.000,500013,ER,2.797,2015-04-16 01:39:35.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.097,167.329,28.883,10.000,500014,ER,2.584,2015-03-28 12:39:41.148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.471,167.241,5.117,10.000,500015,ER,2.640,2015-03-25 13:21:37.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.477,167.249,5.117,10.000,500016,ER,2.794,2015-03-18 14:43:58.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.200,167.487,107.656,10.000,500017,ER,2.843,2015-03-05 13:25:51.366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.921,167.716,79.297,10.000,500018,ER,2.614,2015-02-28 08:44:03.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.859,167.775,87.266,10.000,500019,ER,2.693,2015-02-15 20:37:32.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.023,167.503,105.781,10.000,500020,ER,2.843,2015-02-03 04:11:56.333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.064,167.609,76.016,10.000,500021,ER,2.591,2015-01-27 17:30:31.834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.199,167.446,5.117,10.000,500022,ER,2.470,2015-01-23 15:45:00.309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.499,167.138,61.953,10.000,500023,ER,2.563,2015-01-13 12:42:44.325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.533,167.089,84.922,10.000,500024,ER,2.720,2015-01-13 09:21:03.291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.086,167.361,115.156,10.000,500025,ER,2.620,2015-01-09 10:41:08.061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.922,167.556,112.812,10.000,500026,ER,2.726,2015-01-05 05:23:39.612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.086,167.404,90.078,10.000,500027,ER,2.691,2014-12-28 23:25:09.853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.143,167.552,6.523,10.000,500028,ER,2.679,2014-12-24 19:05:40.092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.129,167.467,127.344,10.000,500030,ER,2.703,2014-12-10 11:08:31.684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.155,167.346,94.297,10.000,500031,ER,2.600,2014-12-01 11:18:44.208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.025,167.603,87.266,10.000,500032,ER,2.786,2014-11-19 15:52:31.579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-46.011,167.021,98.281,10.000,500033,ER,2.869,2014-11-16 09:21:06.208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.118,167.562,123.594,10.000,500034,ER,2.328,2014-11-06 15:07:43.057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.614,167.049,74.609,10.000,500035,ER,3.273,2014-10-29 05:05:26.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.072,167.548,80.703,10.000,500036,ER,2.938,2014-10-25 04:33:14.862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.179,167.423,89.023,10.000,500037,ER,2.546,2014-10-24 11:01:01.473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.220,167.389,38.692,10.000,500038,ER,2.763,2014-10-21 05:12:13.229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.117,167.471,92.891,10.000,500039,ER,2.748,2014-10-18 10:14:44.621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.115,167.445,133.906,10.000,500041,ER,2.845,2014-07-16 15:01:28.535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.425,166.955,64.766,10.000,500042,ER,2.944,2014-06-12 10:09:08.677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.495,167.047,54.453,10.000,500045,ER,2.749,2014-05-17 00:15:51.672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.012,167.486,106.719,10.000,500046,ER,2.758,2014-04-30 12:56:34.549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.000,167.600,67.109,10.000,500047,ER,2.647,2014-04-09 12:23:36.016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.318,167.176,15.078,10.000,500048,ER,2.777,2014-04-03 09:21:08.217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.196,167.419,83.047,10.000,500049,ER,2.486,2014-04-02 11:41:12.179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.207,167.344,116.328,10.000,500050,ER,3.181,2014-03-25 03:19:53.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.137,167.387,137.656,10.000,500051,ER,2.691,2014-03-21 01:01:23.783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.171,167.423,130.156,10.000,500052,ER,2.631,2014-03-20 13:33:17.139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.128,167.517,64.297,10.000,500053,ER,2.926,2014-03-17 14:01:25.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.086,167.505,136.016,10.000,500054,ER,3.596,2014-03-14 17:30:37.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.028,167.534,103.203,10.000,500055,ER,2.764,2014-03-14 06:56:04.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.554,167.112,95.703,10.000,500056,ER,2.782,2014-03-14 02:57:28.830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.432,167.166,115.156,10.000,500057,ER,2.682,2014-03-12 13:25:33.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.105,167.536,86.328,10.000,500058,ER,2.559,2014-03-12 01:09:09.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.071,167.454,98.047,10.000,500059,ER,2.676,2014-03-11 14:07:44.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.290,167.272,81.641,10.000,500060,ER,3.541,2014-02-24 22:36:34.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.542,167.178,69.453,10.000,500061,ER,3.276,2014-02-22 10:03:53.411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.539,167.624,24.922,10.000,500062,ER,2.660,2014-02-16 04:15:44.640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.436,167.218,10.977,10.000,500063,ER,2.798,2014-02-15 18:04:12.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.049,167.551,75.664,10.000,500064,ER,2.833,2014-02-02 17:12:24.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.020,167.406,118.906,10.000,500065,ER,2.839,2014-02-01 16:15:37.029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.168,167.306,95.469,10.000,500066,ER,2.859,2014-01-21 04:37:15.683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.996,166.979,103.906,10.000,500067,ER,2.776,2014-01-09 22:04:44.793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.231,167.505,113.516,10.000,500068,ER,2.626,2014-01-09 22:02:39.371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.151,167.517,114.453,10.000,500069,ER,2.859,2014-01-08 05:10:54.796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.282,167.409,75.078,10.000,500070,ER,2.820,2014-01-07 21:04:43.672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.038,167.545,80.469,10.000,500071,ER,2.814,2014-01-06 11:44:35.274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.185,167.426,83.281,10.000,500073,ER,2.780,2013-11-27 06:35:11.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.063,167.603,78.594,10.000,500074,ER,2.262,2013-11-26 01:07:07.126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.955,167.613,83.047,10.000,500075,ER,2.732,2013-11-23 03:10:37.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.698,167.686,10.156,10.000,500076,ER,2.840,2013-10-27 20:45:53.852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.128,167.539,75.781,10.000,500077,ER,2.444,2013-09-16 17:17:27.229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.962,167.679,80.234,10.000,500078,ER,2.633,2013-07-02 14:11:08.288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.216,167.424,87.734,10.000,500079,ER,2.156,2013-06-07 04:20:27.150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.094,167.369,69.453,10.000,500080,ER,2.648,2013-05-25 02:47:46.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.024,167.543,75.898,10.000,500081,ER,2.835,2013-04-25 01:56:57.184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.728,167.783,39.805,10.000,500082,ER,1.608,2013-04-21 06:41:12.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.174,167.422,84.922,10.000,500083,ER,2.848,2013-04-14 14:33:11.337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.136,167.348,124.531,10.000,500084,ER,2.673,2013-04-09 10:28:54.848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.145,167.414,57.734,10.000,500085,ER,2.465,2013-02-26 15:46:08.313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.019,167.452,53.633,10.000,500086,ER,2.685,2013-02-19 11:35:30.268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.048,167.584,78.828,10.000,500088,ER,2.600,2013-01-29 21:01:02.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.365,167.261,57.734,10.000,500089,ER,2.568,2013-01-25 21:02:40.231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.197,167.367,58.672,10.000,500090,ER,2.559,2013-01-18 16:27:27.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.100,167.583,85.859,10.000,500091,ER,2.444,2013-01-12 09:36:23.922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.081,167.516,83.984,10.000,500092,ER,2.786,2012-12-29 07:05:15.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.162,167.556,109.531,10.000,500093,ER,2.803,2012-12-25 20:26:09.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.093,167.542,84.336,10.000,500094,ER,2.606,2012-12-03 01:34:56.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.054,167.566,87.266,10.000,500095,ER,2.734,2012-12-02 20:52:12.415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.290,167.430,73.203,10.000,500096,ER,2.839,2012-12-02 10:10:40.642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.258,167.389,77.422,10.000,500097,ER,2.564,2012-11-21 12:02:38.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.256,167.301,78.828,10.000,500098,ER,2.624,2012-11-14 05:16:02.590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.926,166.865,59.727,10.000,500100,ER,2.509,2012-11-08 19:23:28.817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.890,167.676,78.828,10.000,500101,ER,2.773,2012-10-23 08:08:41.286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.983,167.448,126.875,10.000,500102,ER,2.660,2012-10-11 13:32:24.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.152,167.448,127.344,10.000,500103,ER,2.803,2012-09-20 05:08:58.568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.048,167.542,89.844,10.000,500104,ER,2.821,2012-09-12 17:27:40.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.086,167.525,84.922,10.000,500105,ER,2.846,2012-09-03 14:06:47.742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.084,167.525,145.156,10.000,500106,ER,2.883,2012-09-03 11:07:13.917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.204,167.414,73.307,10.000,500107,ER,2.596,2012-08-22 08:12:43.215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.264,167.240,76.484,10.000,500108,ER,2.723,2012-08-20 01:45:12.423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.268,167.245,77.422,10.000,500109,ER,2.451,2012-08-17 10:59:58.118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.029,167.498,120.078,10.000,500110,ER,2.619,2012-08-08 19:49:34.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.046,167.595,144.219,10.000,500112,ER,2.762,2012-06-30 20:59:11.107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.202,167.365,116.797,10.000,500113,ER,2.287,2012-06-29 09:58:40.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.918,166.929,61.719,10.000,500114,ER,2.610,2012-06-28 01:12:17.396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.180,167.460,81.641,10.000,500115,ER,2.493,2012-06-24 18:36:04.304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.982,167.607,69.570,10.000,500116,ER,2.481,2012-06-24 16:34:58.316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.249,167.323,142.344,10.000,500118,ER,2.969,2012-06-24 04:46:25.444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.106,167.464,93.359,10.000,500119,ER,2.559,2012-06-23 06:27:55.966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.074,167.548,75.781,10.000,500120,ER,2.614,2012-06-18 14:19:49.347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.095,167.427,109.297,10.000,500121,ER,2.367,2012-06-11 23:40:05.555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-44.918,167.675,83.984,10.000,500122,ER,2.713,2012-06-09 18:14:42.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
-45.226,167.365,85.859,10.000,500123,ER,2.554,2012-06-08 07:23:34.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,eqc
