lat,lon,depth,unc,ID,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,id_no,src
-1.287,138.425,10.000,15.000,100034,EQ,5.500,2018-04-23 08:13:58.060,12.788,11.094,189.787,78.891,282.296,56.097,89.316,103.521,33.909,91.017,138.246,-1.274,23.500,us1000dqk1,111120
-1.905,139.780,10.000,15.000,100035,EQ,5.600,2018-04-26 16:55:58.340,46.828,2.224,143.610,71.799,154.692,45.640,115.690,300.162,49.887,66.093,139.893,-1.873,25.500,us1000dstu,111120
-3.793,138.590,90.000,15.000,100036,EQ,5.500,2018-05-16 02:12:17.430,11.991,27.780,280.294,3.217,52.584,68.331,341.825,149.496,73.149,-157.306,138.716,-3.776,80.500,us1000e61u,111120
-2.737,138.775,48.000,15.000,100037,EQ,5.800,2018-09-14 15:50:17.820,35.176,10.325,227.675,79.430,307.131,55.363,92.721,122.352,34.730,86.069,138.678,-2.842,35.500,us2000hep2,111120
-0.726,133.371,32.330,15.000,100038,EQ,5.200,2018-09-26 09:27:42.010,32.058,8.731,298.462,22.216,77.256,67.995,9.939,343.499,80.791,157.692,133.345,-0.903,40.500,us2000hk57,111120
-2.821,139.117,58.000,15.000,100039,EQ,5.500,2018-10-19 05:55:12.820,0.113,11.088,251.399,58.583,293.372,62.130,123.233,58.878,42.317,43.975,139.105,-2.806,50.500,us1000he9l,111120
-1.884,138.726,10.000,15.000,100040,EQ,5.000,2018-11-10 16:05:11.290,42.383,23.804,230.284,65.993,126.148,21.356,81.922,314.812,68.866,93.145,139.122,-1.788,30.500,us1000hqal,111120
-3.923,140.232,61.970,15.000,100041,EQ,6.100,2018-12-16 09:42:37.200,21.899,67.031,217.413,22.215,122.829,67.437,263.994,318.163,23.308,-75.865,140.241,-3.901,60.500,us2000iu2u,111120
-1.450,134.086,41.000,15.000,100042,EQ,5.800,2018-12-28 03:03:33.430,210.886,19.447,307.494,18.052,258.979,89.066,332.961,349.455,62.965,-178.952,134.085,-1.453,40.500,us2000iyhj,111120
-2.409,140.201,8.850,15.000,100043,EQ,5.300,2019-02-16 06:39:49.600,35.349,36.267,234.491,52.166,83.784,12.378,40.842,313.607,81.942,99.426,140.172,-2.418,15.500,us2000jis0,111120
-3.792,139.944,10.000,15.000,100044,EQ,5.200,2019-03-08 05:32:55.680,16.367,43.814,276.935,9.693,46.307,52.512,332.166,154.121,68.254,-139.064,139.826,-3.803,25.500,us1000jc9b,111120
-2.796,139.361,35.000,15.000,100045,EQ,5.300,2019-06-09 11:53:55.857,15.882,18.044,211.621,71.301,289.832,63.208,95.315,98.172,27.276,79.606,139.466,-2.800,30.500,us70003xfp,111120
-2.266,138.461,10.000,15.000,100046,EQ,6.300,2019-06-19 17:24:48.803,263.745,0.663,353.790,3.828,128.829,87.763,3.178,38.705,86.824,177.760,138.464,-2.450,11.500,us6000434e,111120
-2.776,138.567,28.000,15.000,100047,EQ,6.100,2019-06-24 01:05:29.464,36.268,2.793,271.119,85.156,310.040,47.923,95.331,122.112,42.350,84.124,138.439,-2.801,23.500,us600044z4,111120
-2.659,138.583,10.000,15.000,100048,EQ,5.100,2019-06-24 01:28:37.015,238.513,6.880,354.364,74.533,136.303,53.359,72.726,343.826,39.986,111.764,138.474,-2.804,21.500,us600044za,111120
-2.655,138.407,20.000,15.000,100049,EQ,5.500,2019-06-24 16:54:12.036,11.115,29.956,181.882,59.720,113.490,15.481,105.225,277.720,75.075,85.840,138.457,-2.342,25.500,us700049fa,111120
-2.742,138.432,10.000,15.000,100050,EQ,5.500,2019-06-24 17:35:13.641,217.625,11.668,30.636,78.247,309.452,33.354,92.531,126.423,56.683,88.335,138.578,-2.955,21.500,us600045bc,111120
-2.525,138.506,35.000,15.000,100051,EQ,5.100,2019-07-08 06:56:00.636,356.053,28.850,172.105,61.092,90.884,16.221,95.989,264.649,73.870,88.261,138.406,-1.899,35.500,us70004ejj,111120
-0.766,133.252,41.780,15.000,100052,EQ,5.200,2019-07-31 18:35:53.399,35.857,15.362,209.836,74.557,304.555,60.379,88.225,128.144,29.669,93.119,133.499,-0.616,60.500,us60004y4a,111120
-2.651,138.341,13.260,15.000,100053,EQ,5.600,2019-10-03 14:33:04.087,219.129,1.635,119.274,80.534,138.089,47.366,102.718,299.660,44.139,76.551,138.330,-2.474,17.500,us70005q83,111120
-2.899,141.631,20.120,15.000,100054,EQ,5.500,2019-10-17 19:34:07.583,357.375,37.466,237.128,33.316,118.099,87.607,235.007,24.686,35.064,-4.168,141.650,-2.930,23.500,us70005v4h,111120
-2.865,138.300,10.000,15.000,100055,EQ,5.500,2019-10-22 19:15:28.893,231.664,0.405,133.503,87.151,144.461,45.474,93.957,318.828,44.665,85.987,138.381,-2.761,19.500,us70005xa1,111120
-2.729,138.307,10.000,15.000,100056,EQ,5.100,2019-10-22 19:24:23.352,225.195,5.821,349.257,79.683,127.480,51.394,79.113,324.612,39.879,103.309,138.307,-2.429,15.500,us70005xa4,111120
-2.598,138.213,10.000,15.000,100057,EQ,5.000,2019-10-22 21:41:56.185,45.067,15.631,152.956,47.671,286.354,70.595,49.134,175.347,44.498,151.704,138.213,-2.598,11.500,us70005xd8,111120
-2.589,138.284,21.650,15.000,100058,EQ,5.100,2019-10-22 22:54:05.242,61.534,23.777,199.201,59.206,184.252,26.811,134.387,316.611,71.196,70.531,138.405,-2.799,15.500,us70005xew,111120
-2.673,138.299,10.000,15.000,100059,EQ,5.400,2019-10-23 03:50:44.096,232.255,24.853,3.554,54.938,1.503,28.838,144.281,123.710,73.645,65.913,138.376,-2.997,17.500,us70005xic,111120
-2.841,139.336,44.000,15.000,100060,EQ,6.000,2020-01-18 16:38:14.301,347.465,10.927,238.564,59.206,280.345,61.746,122.676,46.774,42.145,44.868,139.330,-2.840,45.500,us60007a3h,111120
-2.638,138.333,30.350,15.000,100061,EQ,5.000,2020-02-07 03:50:39.165,31.993,30.892,125.952,6.583,75.072,73.622,332.426,173.449,63.633,-161.657,138.466,-2.577,50.500,us70007kn2,111120
-2.951,139.113,38.000,15.000,100062,EQ,5.700,2020-03-26 21:36:42.248,22.934,29.173,204.475,60.818,293.486,74.176,90.682,110.987,15.838,87.595,139.124,-2.841,35.500,us70008gtk,111120
0.175,133.583,10.000,15.000,100063,EQ,5.600,2020-03-27 14:32:48.194,26.052,18.041,118.964,8.865,71.463,83.684,340.733,163.665,70.855,-173.312,133.699,0.266,30.500,us70008h8n,111120
-2.398,138.727,58.900,15.000,100064,EQ,5.100,2020-04-30 21:23:21.830,214.474,6.120,92.420,78.579,293.786,39.782,74.883,133.154,51.850,102.251,138.911,-2.416,60.500,us700097x8,111120
-3.326,137.539,66.990,15.000,100065,EQ,5.100,2019-11-16 17:46:03.408,125.872,76.042,293.012,13.621,18.844,31.488,264.267,205.559,58.688,-86.499,137.520,-3.170,79.500,us700068vs,111120
-0.651,133.987,6.890,15.000,100066,EQ,4.900,2019-11-18 21:40:09.272,16.493,2.735,136.049,84.469,281.912,47.927,83.522,111.529,42.477,97.124,133.980,-0.580,17.000,us700069ls,111120
-2.498,138.611,10.000,15.000,100067,EQ,4.900,2019-11-18 23:41:34.132,59.519,9.675,327.982,8.946,103.689,76.774,359.477,193.809,89.491,-166.774,138.880,-2.250,12.000,us700069pe,111120
-2.847,138.359,35.000,15.000,100068,EQ,4.600,2019-10-20 21:01:04.672,50.026,5.863,304.076,69.510,119.493,42.726,60.433,337.171,53.833,114.502,138.540,-2.720,26.400,us70005wg1,111120
-2.617,138.319,10.000,15.000,100069,EQ,5.000,2019-10-23 00:22:10.876,230.584,1.132,323.306,67.409,119.932,50.291,60.087,341.935,48.178,120.984,138.420,-2.640,21.400,us70005xh7,111120
-2.628,138.286,24.960,15.000,100070,EQ,5.000,2019-10-23 05:56:43.124,51.991,6.254,303.783,70.674,122.549,41.902,62.100,337.976,53.827,112.776,138.350,-2.400,20.900,us70005xk9,111120
-2.583,138.383,10.000,15.000,100071,EQ,4.800,2019-10-25 02:34:58.096,47.753,4.156,305.334,71.332,119.147,43.851,63.255,334.093,51.781,113.380,138.510,-2.550,22.300,us600062s9,111120
-2.882,138.750,35.000,15.000,100072,EQ,4.900,2019-09-05 20:43:34.889,309.492,37.182,214.272,6.840,345.034,59.233,336.464,87.595,69.933,-147.002,138.850,-2.700,36.400,us70005cjq,111120
-0.367,132.429,10.000,15.000,100073,EQ,5.100,2019-09-14 03:42:05.552,13.860,13.661,256.280,62.302,75.288,37.526,48.911,303.002,62.672,116.784,132.450,-0.330,17.900,us70005g8n,111120
-3.112,135.631,30.780,15.000,100074,EQ,5.100,2020-03-22 05:51:47.836,187.654,11.539,317.190,72.217,86.311,57.868,74.186,294.348,35.435,113.456,135.660,-3.000,34.800,us70008dxw,111120
-2.110,140.777,10.000,15.000,100075,EQ,4.600,2020-03-23 17:25:49.734,122.497,73.891,337.606,13.293,240.032,58.885,259.549,79.677,32.656,-73.273,140.550,-1.910,19.700,us70008em1,111120
-2.153,140.781,10.000,15.000,100076,EQ,4.600,2020-03-23 17:28:13.990,168.269,80.291,349.765,9.705,259.546,54.706,269.695,80.073,35.295,-89.570,140.560,-1.890,21.800,us70008emj,111120
-1.960,140.603,10.000,15.000,100077,EQ,4.600,2020-03-23 17:43:29.219,71.542,76.109,174.737,3.231,97.250,49.716,287.813,250.824,43.424,-109.846,140.590,-1.970,18.800,us70008ems,111120
-2.975,139.024,35.000,15.000,100078,EQ,4.800,2020-03-26 06:49:18.057,15.593,19.827,209.152,69.650,289.241,64.967,94.856,97.888,25.469,79.726,139.190,-2.790,38.800,us70008g96,111120
-2.827,139.369,35.000,15.000,100079,EQ,4.900,2020-01-19 00:14:39.939,10.207,43.952,202.192,45.417,286.123,89.263,96.024,23.069,6.069,6.985,139.470,-2.920,24.500,us60007ac3,111120
-1.612,134.008,35.740,15.000,100080,EQ,4.900,2020-02-02 07:19:13.193,63.570,1.189,158.095,75.266,168.079,45.691,110.746,319.610,47.995,70.055,133.950,-1.330,28.200,us60007mm4,111120
-2.852,139.138,35.000,15.000,100081,EQ,4.900,2020-02-06 07:10:54.370,22.174,18.733,196.200,71.172,290.657,63.757,87.967,115.245,26.316,94.115,139.420,-2.560,33.000,us70007jq8,111120
-2.275,138.442,10.000,15.000,100082,EQ,4.500,2019-06-20 13:28:57.923,244.775,7.331,338.586,27.323,114.625,76.448,25.256,18.317,65.494,165.076,138.370,-1.980,14.300,us600043ph,111120
-2.642,138.587,10.000,15.000,100083,EQ,5.000,2019-06-24 22:39:45.155,194.336,2.467,92.005,78.593,272.919,43.649,73.760,114.848,48.494,104.938,138.520,-2.650,21.100,us600045j5,111120
-2.663,138.425,10.000,15.000,100084,EQ,5.000,2019-06-27 20:45:15.017,14.290,6.539,260.724,74.003,88.331,40.514,67.275,297.182,53.187,108.268,138.520,-2.570,18.000,us7000469g,111120
-1.259,138.444,34.540,15.000,100085,EQ,5.200,2018-08-30 15:21:02.100,59.012,52.785,279.861,29.876,53.863,23.744,328.416,173.233,77.826,-110.543,138.340,-1.340,12.100,us2000h5dx,111120
-2.564,139.626,70.070,15.000,100086,EQ,4.700,2018-11-21 11:51:52.760,26.800,23.674,265.738,49.645,73.164,34.637,26.648,320.729,75.231,121.692,139.900,-2.200,32.200,us1000huwn,111120
-2.110,141.149,10.000,15.000,100087,EQ,4.700,2018-10-30 20:57:40.530,59.979,86.137,172.747,1.497,86.213,46.605,274.903,259.096,43.616,-95.165,141.100,-1.960,21.600,us2000i7kl,111120
-4.189,134.385,10.000,15.000,100088,EQ,5.100,2017-09-11 02:42:12.030,12.462,8.189,279.972,16.796,325.302,84.053,162.140,57.214,72.239,6.246,134.310,-4.160,20.900,us2000ajt7,111120
1.145,132.706,10.000,15.000,100089,EQ,5.100,2017-09-20 12:25:51.070,358.510,14.030,267.008,5.990,42.029,75.805,354.220,133.451,84.397,-165.736,132.810,1.360,12.800,us2000arkq,111120
-3.529,140.124,68.360,15.000,100090,EQ,4.900,2017-09-25 10:21:59.900,226.773,14.793,325.896,30.980,2.305,57.008,167.367,99.263,79.430,33.636,139.850,-3.510,95.400,us2000au8v,111120
1.118,132.689,10.000,15.000,100091,EQ,5.000,2017-10-07 01:45:45.410,355.640,0.318,265.597,7.697,310.360,84.792,174.316,40.878,84.339,5.234,132.750,1.330,17.200,us2000b2cc,111120
-2.713,139.429,91.400,15.000,100092,EQ,5.000,2017-12-23 14:51:15.310,94.499,33.668,321.225,45.821,25.672,83.390,115.158,129.443,25.957,15.248,139.580,-2.700,94.200,us1000bvd1,111120
-3.807,137.017,32.930,15.000,100093,EQ,5.300,2018-05-01 16:33:27.910,208.536,4.782,299.164,7.461,73.992,88.116,8.677,343.704,81.328,178.094,137.100,-3.700,15.000,us1000dvdr,111120
-1.391,137.961,34.390,15.000,100094,EQ,4.900,2018-05-03 10:39:57.560,258.274,13.793,353.611,20.750,126.929,85.300,24.867,34.754,65.222,174.822,137.900,-1.330,21.500,us1000dwkm,111120
-2.814,139.457,93.540,15.000,100095,EQ,5.000,2018-01-29 16:25:53.230,256.549,6.683,7.887,72.151,152.059,53.787,69.425,4.491,40.943,115.639,139.630,-2.700,91.400,us2000cqyt,111120
-2.054,139.042,34.520,15.000,100096,EQ,5.000,2019-01-02 07:59:50.040,242.979,5.165,45.901,84.598,334.727,39.859,92.462,151.521,50.185,87.946,139.080,-2.010,29.800,us2000izsn,111120
-3.641,139.355,56.360,15.000,100097,EQ,5.100,2019-01-28 13:03:57.620,4.996,25.775,266.218,17.539,43.697,58.630,353.653,137.011,84.584,-148.473,139.320,-3.530,64.600,us2000j9p0,111120
-3.086,139.690,35.000,15.000,100098,EQ,5.000,2019-01-29 16:24:51.930,213.849,0.726,313.958,85.873,119.846,45.868,84.335,307.954,44.420,95.810,139.770,-3.130,67.800,us2000ja2w,111120
-1.941,135.654,10.000,15.000,100099,EQ,4.900,2018-03-04 20:40:41.190,27.066,10.823,295.981,5.658,71.142,78.317,356.308,161.891,86.384,-168.294,135.780,-1.750,19.600,us2000dc5z,111120
-2.794,139.084,35.000,15.000,100100,EQ,4.800,2018-03-20 23:51:41.340,14.627,21.488,165.753,65.794,123.737,25.318,115.519,275.898,67.299,78.480,139.340,-2.540,30.800,us1000d6yi,111120
-4.324,137.225,10.000,15.000,100101,EQ,4.900,2019-04-27 13:32:53.461,279.047,67.259,128.116,20.121,29.748,65.865,258.858,235.468,26.442,-66.669,137.280,-4.280,16.800,us70003cyj,111120
-1.319,135.211,10.000,15.000,100102,EQ,5.000,2018-06-06 04:53:56.900,266.429,2.833,357.716,24.409,134.657,75.093,19.788,39.369,70.904,164.202,135.220,-1.210,21.500,us1000ejec,111120
-1.963,138.793,10.000,15.000,100103,EQ,5.500,2018-06-15 00:57:13.360,36.923,25.427,305.917,2.116,78.474,70.748,342.907,174.264,73.889,-159.928,138.830,-1.740,14.600,us1000erwa,111120
-2.829,141.793,18.420,15.000,100104,EQ,4.900,2018-02-13 18:48:52.780,11.550,47.216,152.458,35.690,186.099,21.333,197.013,80.191,83.890,-69.522,142.010,-2.790,15.000,us2000d1kj,111120
-1.914,133.460,48.580,15.000,100105,EQ,4.900,2017-08-31 12:04:44.100,206.390,1.790,49.901,88.049,295.586,43.216,88.864,117.145,46.795,91.067,133.580,-1.910,21.000,us2000adfm,111120
-2.829,139.094,46.330,15.000,100106,EQ,4.900,2017-02-08 10:51:29.880,54.007,13.361,150.707,26.162,284.409,81.468,28.717,189.762,61.630,170.293,139.340,-2.580,24.800,us20008ifz,111120
-2.253,140.893,17.620,15.000,100107,EQ,5.300,2017-02-09 02:21:49.640,157.850,78.589,16.004,9.018,279.902,54.388,261.461,114.361,36.489,-78.288,140.900,-2.230,16.500,us20008im7,111120
-2.244,139.011,48.610,15.000,100108,EQ,5.100,2017-02-12 09:32:32.700,51.172,55.889,255.830,31.615,156.078,77.597,258.229,20.212,17.036,-47.149,139.110,-2.050,20.000,us20008jbf,111120
-2.444,140.015,15.000,15.000,100109,EQ,5.100,2017-02-17 11:21:28.910,62.224,32.024,293.877,44.768,98.413,29.198,14.606,355.598,82.934,118.404,140.240,-2.300,15.000,us20008kez,111120
-2.027,140.666,28.370,15.000,100110,EQ,5.100,2017-03-13 07:15:53.810,153.454,70.737,354.042,18.116,258.778,63.407,262.917,94.291,27.453,-76.163,140.520,-1.900,15.100,us100088ly,111120
-3.277,137.555,50.330,15.000,100111,EQ,5.000,2017-03-14 09:13:25.770,30.385,14.388,260.590,68.159,313.711,61.272,108.406,99.015,33.690,60.056,137.730,-2.940,54.500,us100088uy,111120
-3.021,136.861,10.000,15.000,100112,EQ,5.200,2017-03-25 20:03:52.530,5.113,9.383,250.043,68.695,73.547,39.280,59.145,291.208,57.078,112.757,136.880,-2.800,46.700,us20008un2,111120
0.543,134.794,33.000,15.000,100113,EQ,6.300,1976-06-15 06:09:01.800,41.260,3.414,311.186,1.255,176.267,88.474,183.303,86.179,86.698,-1.528,134.840,0.540,20.200,usp0000gw3,111120
-4.603,140.091,33.000,15.000,100114,EQ,7.100,1976-06-25 19:18:56.900,239.567,4.745,333.526,39.753,113.411,66.816,33.748,8.675,59.291,152.749,140.290,-4.660,15.000,usp0000h1p,111120
-4.517,139.918,33.000,15.000,100115,EQ,7.100,1976-10-29 02:51:07.600,226.563,2.560,317.053,10.825,92.290,84.191,9.511,1.319,80.539,174.111,139.930,-4.550,15.000,usp0000k3d,111120
-4.170,135.141,33.000,15.000,100116,EQ,6.300,1976-11-18 05:43:41.300,230.761,38.188,86.830,45.781,157.681,86.009,108.876,259.188,19.278,12.170,134.930,-4.170,15.000,usp0000kcr,111120
-1.891,134.360,33.000,15.000,100117,EQ,5.400,1977-01-25 02:37:41.600,200.637,21.345,294.358,9.429,339.253,68.086,188.775,245.955,81.864,-22.149,134.450,-1.830,10.000,usp0000mbb,111120
0.505,134.960,33.000,15.000,100118,EQ,5.600,1977-07-11 22:39:52.200,247.672,0.365,157.614,9.149,202.277,83.804,173.245,293.010,83.285,6.238,134.360,0.620,33.300,usp0000ppm,111120
-2.814,138.956,45.000,15.000,100119,EQ,5.500,1978-04-25 07:34:54.000,28.610,42.341,208.560,47.659,119.122,2.659,90.535,298.586,87.341,89.975,138.880,-3.030,15.000,usp0000u8w,111120
-1.837,139.117,15.000,15.000,100120,EQ,5.600,1978-05-29 00:19:15.900,63.670,5.234,160.946,54.118,185.917,50.400,138.714,305.153,59.442,47.751,139.380,-1.360,15.000,usp0000utc,111120
-1.714,138.639,40.000,15.000,100121,EQ,5.400,1978-08-02 00:23:46.300,33.864,23.965,183.499,62.744,147.917,23.679,121.785,293.834,70.039,76.993,138.760,-1.910,15.000,usp0000vwb,111120
-0.167,131.797,33.000,15.000,100122,EQ,6.100,1978-08-03 23:25:32.100,59.893,13.732,319.002,37.711,106.508,53.103,19.326,4.618,74.653,141.495,131.690,-0.360,15.000,usp0000vxb,111120
-3.139,135.130,33.000,15.000,100123,EQ,5.400,1978-11-16 16:47:35.500,2.554,6.909,269.649,22.702,314.106,79.173,158.627,48.310,69.026,11.605,135.190,-3.210,37.400,usp0000xfy,111120
-4.169,135.989,33.000,15.000,100124,EQ,5.500,1979-01-08 07:27:04.800,230.553,12.589,339.311,55.222,354.826,42.700,141.011,115.574,64.743,54.350,135.770,-4.010,22.100,usp0000yba,111120
-0.238,132.075,43.000,15.000,100125,EQ,5.500,1979-02-23 16:35:49.700,309.150,17.720,200.792,44.586,356.283,44.635,23.589,249.022,73.671,132.140,131.200,-1.140,15.000,usp0000yzc,111120
-3.639,141.839,52.000,15.000,100126,EQ,5.600,1979-04-24 21:13:32.000,42.898,24.160,268.444,57.360,329.514,72.180,111.653,97.141,27.767,41.061,141.770,-3.640,15.000,usp0001090,111120
-2.990,139.820,33.000,15.000,100127,EQ,5.600,1979-06-24 04:23:28.400,225.063,9.321,321.911,35.999,98.506,72.477,33.775,357.120,57.985,159.200,139.750,-2.770,15.000,usp00011gu,111120
-0.366,132.314,47.000,15.000,100128,EQ,5.500,1979-09-05 07:37:39.300,36.547,24.040,267.297,54.816,87.428,30.005,35.425,325.796,73.150,115.200,132.060,-0.070,15.000,usp00012t6,111120
-1.679,136.040,5.000,15.000,100129,EQ,7.900,1979-09-12 05:17:51.400,55.361,10.038,322.329,16.638,99.671,70.991,4.806,8.102,85.457,160.929,136.060,-1.780,16.300,usp00012wp,111120
